|start date| |end date| startHour endHour x y
10.02.2018 10.02.2018 0000 2200 52.2418992 21.0121599
10.02.2018 10.02.2018 0000 2200 52.2995852 21.1545356
10.02.2018 10.02.2018 0000 2200 52.2447284 21.009954
10.02.2018 10.02.2018 0000 2200 52.24721 21.0097684
10.02.2018 10.02.2018 0000 2200 52.2432587 21.0091141
10.02.2018 10.02.2018 0000 2200 52.2404099 21.0138868
10.02.2018 10.02.2018 0000 2200 52.2425963 21.0150406
10.02.2018 10.02.2018 0000 2200 52.24402190000001 21.0115312
10.02.2018 10.02.2018 0000 2200 52.2440581 21.008994
10.02.2018 10.02.2018 0000 2200 52.19661 20.88514
07.02.2018 10.02.2018 0600 2359 52.2903949 20.9306977
07.02.2018 10.02.2018 0600 2359 48.9631913 22.4236834
07.02.2018 10.02.2018 0600 2359 52.3129114 20.9948343
07.02.2018 10.02.2018 0600 2359 52.24776689999999 21.0069274
07.02.2018 10.02.2018 0600 2359 52.24194869999999 21.1355381
07.02.2018 10.02.2018 0600 2359 52.2438206 21.1385656
07.02.2018 10.02.2018 0600 2359 52.2462866 21.1413028
07.02.2018 10.02.2018 0600 2359 52.2584405 21.1268743
07.02.2018 10.02.2018 0600 2359 52.2570268 21.1671819
07.02.2018 10.02.2018 0600 2359 52.27688 21.1700701
02.02.2018 02.02.2018 1500 1500 52.24589599999999 21.084633
02.02.2018 02.02.2018 1500 1500 52.24247 21.01316
02.02.2018 02.02.2018 1500 1500 52.24021 21.1280701
02.02.2018 02.02.2018 1500 1500 52.1813873 21.0232158
02.02.2018 02.02.2018 1500 1500 52.22895999999999 21.011974
03.02.2018 05.02.2018 0500 1500 52.2538503 21.0000397
03.02.2018 05.02.2018 0500 1500 52.2453082 21.004771
03.02.2018 05.02.2018 0500 1500 52.25149560000001 20.9982082
03.02.2018 05.02.2018 0500 1500 52.25011809999999 21.0038191
03.02.2018 05.02.2018 0500 1500 52.2443969 20.9820228
03.02.2018 05.02.2018 0500 1500 52.2491833 20.9951957
03.02.2018 05.02.2018 0500 1500 52.2466668 20.9865335
03.02.2018 05.02.2018 0500 1500 52.27347 20.92465
03.02.2018 05.02.2018 0500 1500 52.25479 21.0024
03.02.2018 05.02.2018 0500 1500 52.33412999999999 20.94206999999999
03.02.2018 05.02.2018 0500 1500 52.2985 20.93368
10.02.2018 10.02. 1100 1400 52.2296756 21.0122287
02.02.2018 02.02. 1525 1545 52.2296756 21.0122287
01.02.2018 01.02. 0000 2359 52.2264436 20.9350709
01.02.2018 01.02. 0000 2359 52.2359528 20.9710896
01.02.2018 01.02. 0000 2359 52.31528849999999 20.954454
01.02.2018 01.02. 0000 2359 52.2520213 20.9275148
01.02.2018 01.02. 0000 2359 52.2795084 21.1281886
01.02.2018 01.02. 0000 2359 52.13292999999999 21.46385
01.02.2018 01.02. 0000 2359 52.3202808 21.0121462
31.01.2018 31.01.2018 0000 2359 52.2349307 21.0133991
31.01.2018 31.01.2018 0000 2359 52.23697 21.01689
31.01.2018 31.01.2018 0000 2359 52.23573 21.0078
30.01.2018 30.01.2018 0000 2359 52.1456257 21.0630044
30.01.2018 30.01.2018 0000 2359 52.140271 21.058925
30.01.2018 30.01.2018 0000 2359 52.1365857 21.0502547
30.01.2018 30.01.2018 0000 2359 52.1291577 21.0715128
30.01.2018 30.01.2018 0000 2359 52.1414718 21.0420541
30.01.2018 30.01.2018 0000 2359 52.1637321 21.0269272
30.01.2018 30.01.2018 0000 2359 52.13848309999999 21.0529083
30.01.2018 30.01.2018 0000 2359 52.14874 21.06009
30.01.2018 30.01.2018 0000 2359 52.1402697 21.0576043
30.01.2018 30.01.2018 0000 2359 52.1351276 21.0538984
30.01.2018 30.01.2018 0000 2359 52.1379266 21.0637269
29.01.2018 29.01.2018 1100 1300 52.19661 20.88514
29.01.2018 29.01.2018 1100 1300 52.22911999999999 21.02157
27.01.2018 27.01.2018 0000 2359 52.30737999999999 20.97632
24.01.2018 25.01.2018 2000 0400 52.1507193 21.0489048
24.01.2018 25.01.2018 2000 0400 52.1414718 21.0420541
24.01.2018 25.01.2018 2000 0400 52.143971 21.0577963
24.01.2018 25.01.2018 2000 0400 52.140271 21.058925
24.01.2018 25.01.2018 2000 0400 52.1456257 21.0630044
24.01.2018 25.01.2018 2000 0400 52.2376832 20.9657996
24.01.2018 25.01.2018 2000 0400 52.242594 20.96566
24.01.2018 25.01.2018 2000 0400 52.14904 21.05583
24.01.2018 25.01.2018 2000 0400 52.14534 21.05671999999999
24.01.2018 25.01.2018 2000 0400 52.14126 21.06071
24.01.2018 25.01.2018 2000 0400 52.1422 21.0653999
24.01.2018 25.01.2018 2000 0400 52.14583999999999 21.06315
22.01.2018 22.01. 0000 2359 52.24589599999999 21.084633
22.01.2018 22.01.2018 0000 2359 52.2349307 21.0133991
22.01.2018 22.01.2018 0000 2359 52.23904599999999 21.009562
22.01.2018 22.01.2018 0000 2359 52.24649059999999 21.0138748
22.01.2018 22.01.2018 0000 2359 52.2425963 21.0150406
22.01.2018 22.01.2018 0000 2359 52.235629 21.008242
22.01.2018 22.01.2018 0000 2359 52.25479 21.0024
22.01.2018 22.01.2018 0000 2359 52.2985 20.93368
22.01.2018 22.01.2018 0000 2359 52.36175000000001 21.0618
22.01.2018 22.01.2018 0000 2359 52.35554 20.98235
22.01.2018 22.01.2018 0000 2359 52.23697 21.01689
22.01.2018 22.01.2018 0000 2359 52.23573 21.0078
19.01.2018 22.01.2018 0600 2300 52.2538503 21.0000397
19.01.2018 22.01.2018 0600 2300 52.2453082 21.004771
19.01.2018 22.01.2018 0600 2300 52.25149560000001 20.9982082
19.01.2018 22.01.2018 0600 2300 52.25011809999999 21.0038191
19.01.2018 22.01.2018 0600 2300 52.2443969 20.9820228
19.01.2018 22.01.2018 0600 2300 52.2491833 20.9951957
19.01.2018 22.01.2018 0600 2300 52.2466668 20.9865335
19.01.2018 22.01.2018 0600 2300 52.27347 20.92465
19.01.2018 22.01.2018 0600 2300 52.25479 21.0024
19.01.2018 22.01.2018 0600 2300 52.33412999999999 20.94206999999999
19.01.2018 22.01.2018 0600 2300 52.2985 20.93368
19.01.2018 22.01.2018 0600 2300 52.24914099999999 20.99787199999999
19.01.2018 22.01.2018 0600 2300 52.24909 21.0055
18.01.2018 18.01.2018 600 2359 52.242762 20.897137
17.01.2018 17.01. 1730 2000 52.21162 20.9494499
17.01.2018 17.01. 1730 2000 52.21206 20.95561
14.01.2018 14.01. 1645 2045 52.2296756 21.0122287
12.01.2018 15.01.2018 2300 0400 52.2494273 21.0048539
12.01.2018 15.01.2018 2300 0400 52.25149560000001 20.9982082
12.01.2018 15.01.2018 2300 0400 52.2431217 21.0020578
12.01.2018 15.01.2018 2300 0400 52.2440581 21.008994
12.01.2018 15.01.2018 2300 0400 52.24649059999999 21.0138748
12.01.2018 15.01.2018 2300 0400 52.2425963 21.0150406
12.01.2018 15.01.2018 2300 0400 52.16287999999999 21.10748
